identifier,filename,clipId,start,end
LHCM,split_27_2020-05-31_09_52_34.wav,27,1417016,1465016
LHCM,split_28_2020-05-31_09_52_34.wav,28,1443021,1491021
LHCM,split_29_2020-05-31_09_52_34.wav,29,1464067,1512067
LHCM,split_30_2020-05-31_09_52_34.wav,30,1525280,1573280
LHCM,split_31_2020-05-31_09_52_34.wav,31,1597571,1645571
LHCM,split_32_2020-05-31_09_52_34.wav,32,1627913,1675913
LHCM,split_33_2020-05-31_09_52_34.wav,33,1671950,1719950
LHCM,split_34_2020-05-31_09_52_34.wav,34,1721115,1769115
LHCM,split_35_2020-05-31_09_52_34.wav,35,1771109,1819109
LHCM,split_36_2020-05-31_09_52_34.wav,36,1804495,1852495
LHCM,split_37_2020-05-31_09_52_34.wav,37,1858627,1906627
LHCM,split_38_2020-05-31_09_52_34.wav,38,1869181,1917181
LHCM,split_39_2020-05-31_09_52_34.wav,39,2004032,2052032
LHCM,split_40_2020-05-31_09_52_34.wav,40,2074765,2122765
LHCM,split_41_2020-05-31_09_52_34.wav,41,2099392,2147392
LHCM,split_42_2020-05-31_09_52_34.wav,42,2122688,2170688
LHCM,split_43_2020-05-31_09_52_34.wav,43,2194425,2242425
LHCM,split_44_2020-05-31_09_52_34.wav,44,2199665,2247665
LHCM,split_45_2020-05-31_09_52_34.wav,45,2249912,2297912
LHCM,split_46_2020-05-31_09_52_34.wav,46,2330728,2378728
LHCM,split_47_2020-05-31_09_52_34.wav,47,2398820,2446820
LHCM,split_48_2020-05-31_09_52_34.wav,48,2463522,2511522
LHCM,split_49_2020-05-31_09_52_34.wav,49,2511879,2559879
LHCM,split_50_2020-05-31_09_52_34.wav,50,2559173,2607173
LHCM,split_51_2020-05-31_09_52_34.wav,51,2586086,2634086
LHCM,split_52_2020-05-31_09_52_34.wav,52,2633523,2681523
LHCM,split_53_2020-05-31_09_52_34.wav,53,2668184,2716184
LHCM,split_54_2020-05-31_09_52_34.wav,54,2757293,2805293
LHCM,split_55_2020-05-31_09_52_34.wav,55,2772158,2820158
LHCM,split_56_2020-05-31_09_52_34.wav,56,2791563,2839563
LHCM,split_57_2020-05-31_09_52_34.wav,57,2799863,2847863
LHCM,split_0_2020-05-31_09_52_57.wav,0,22419,70419
LHCM,split_1_2020-05-31_09_52_57.wav,1,46177,94177
LHCM,split_2_2020-05-31_09_52_57.wav,2,68484,116484
LHCM,split_3_2020-05-31_09_52_57.wav,3,131800,179800
LHCM,split_4_2020-05-31_09_52_57.wav,4,225978,273978
LHCM,split_5_2020-05-31_09_52_57.wav,5,351903,399903
LHCM,split_6_2020-05-31_09_52_57.wav,6,377295,425295
LHCM,split_7_2020-05-31_09_52_57.wav,7,434106,482106
LHCM,split_8_2020-05-31_09_52_57.wav,8,497255,545255
LHCM,split_9_2020-05-31_09_52_57.wav,9,545670,593670
LHCM,split_10_2020-05-31_09_52_57.wav,10,589603,637603
LHCM,split_11_2020-05-31_09_52_57.wav,11,662452,710452
LHCM,split_12_2020-05-31_09_52_57.wav,12,712250,760250
LHCM,split_13_2020-05-31_09_52_57.wav,13,765138,813138
LHCM,split_14_2020-05-31_09_52_57.wav,14,785779,833779
LHCM,split_15_2020-05-31_09_52_57.wav,15,838006,886006
LHCM,split_16_2020-05-31_09_52_57.wav,16,853981,901981
LHCM,split_17_2020-05-31_09_52_57.wav,17,893494,941494
LHCM,split_18_2020-05-31_09_52_57.wav,18,944503,992503
LHCM,split_19_2020-05-31_09_52_57.wav,19,1027430,1075430
LHCM,split_20_2020-05-31_09_52_57.wav,20,1050566,1098566
LHCM,split_21_2020-05-31_09_52_57.wav,21,1110812,1158812
LHCM,split_22_2020-05-31_09_52_57.wav,22,1166085,1214085
LHCM,split_23_2020-05-31_09_52_57.wav,23,1184043,1232043
LHCM,split_24_2020-05-31_09_52_57.wav,24,1252397,1300397
LHCM,split_25_2020-05-31_09_52_57.wav,25,1279009,1327009
LHCM,split_26_2020-05-31_09_52_57.wav,26,1343515,1391515
LHCM,split_27_2020-05-31_09_52_57.wav,27,1440504,1488504
LHCM,split_28_2020-05-31_09_52_57.wav,28,1495269,1543269
LHCM,split_29_2020-05-31_09_52_57.wav,29,1552236,1600236
LHCM,split_30_2020-05-31_09_52_57.wav,30,1585912,1633912
LHCM,split_31_2020-05-31_09_52_57.wav,31,1636744,1684744
LHCM,split_32_2020-05-31_09_52_57.wav,32,1681963,1729963
LHCM,split_33_2020-05-31_09_52_57.wav,33,1728310,1776310
LHCM,split_34_2020-05-31_09_52_57.wav,34,1782332,1830332
LHCM,split_35_2020-05-31_09_52_57.wav,35,1842523,1890523
LHCM,split_36_2020-05-31_09_52_57.wav,36,1935110,1983110
LHCM,split_37_2020-05-31_09_52_57.wav,37,1968809,2016809
LHCM,split_38_2020-05-31_09_52_57.wav,38,1997072,2045072
LHCM,split_39_2020-05-31_09_52_57.wav,39,2045045,2093045
LHCM,split_40_2020-05-31_09_52_57.wav,40,2088622,2136622
LHCM,split_41_2020-05-31_09_52_57.wav,41,2099759,2147759
LHCM,split_42_2020-05-31_09_52_57.wav,42,2160529,2208529
LHCM,split_43_2020-05-31_09_52_57.wav,43,2211958,2259958
LHCM,split_44_2020-05-31_09_52_57.wav,44,2232688,2280688
LHCM,split_45_2020-05-31_09_52_57.wav,45,2279850,2327850
LHCM,split_46_2020-05-31_09_52_57.wav,46,2325494,2373494
LHCM,split_47_2020-05-31_09_52_57.wav,47,2386800,2434800
LHCM,split_48_2020-05-31_09_52_57.wav,48,2399540,2447540
LHCM,split_49_2020-05-31_09_52_57.wav,49,2452416,2500416
LHCM,split_50_2020-05-31_09_52_57.wav,50,2471327,2519327
LHCM,split_51_2020-05-31_09_52_57.wav,51,2508876,2556876
LHCM,split_0_2020-05-31_09_52_46.wav,0,68345,116345
LHCM,split_1_2020-05-31_09_52_46.wav,1,145886,193886
LHCM,split_2_2020-05-31_09_52_46.wav,2,233420,281420
LHCM,split_3_2020-05-31_09_52_46.wav,3,308563,356563
LHCM,split_4_2020-05-31_09_52_46.wav,4,337051,385051
LHCM,split_5_2020-05-31_09_52_46.wav,5,396676,444676
LHCM,split_6_2020-05-31_09_52_46.wav,6,412084,460084
LHCM,split_7_2020-05-31_09_52_46.wav,7,442987,490987
LHCM,split_8_2020-05-31_09_52_46.wav,8,555296,603296
LHCM,split_9_2020-05-31_09_52_46.wav,9,620330,668330
LHCM,split_10_2020-05-31_09_52_46.wav,10,624311,672311
LHCM,split_11_2020-05-31_09_52_46.wav,11,666014,714014
LHCM,split_12_2020-05-31_09_52_46.wav,12,724272,772272
LHCM,split_13_2020-05-31_09_52_46.wav,13,782005,830005
LHCM,split_14_2020-05-31_09_52_46.wav,14,846101,894101
LHCM,split_15_2020-05-31_09_52_46.wav,15,901656,949656
LHCM,split_16_2020-05-31_09_52_46.wav,16,912193,960193
LHCM,split_17_2020-05-31_09_52_46.wav,17,966593,1014593
LHCM,split_18_2020-05-31_09_52_46.wav,18,990277,1038277
LHCM,split_19_2020-05-31_09_52_46.wav,19,1030986,1078986
LHCM,split_20_2020-05-31_09_52_46.wav,20,1070608,1118608
LHCM,split_21_2020-05-31_09_52_46.wav,21,1098230,1146230
LHCM,split_22_2020-05-31_09_52_46.wav,22,1150775,1198775
LHCM,split_23_2020-05-31_09_52_46.wav,23,1258284,1306284
LHCM,split_24_2020-05-31_09_52_46.wav,24,1312190,1360190
LHCM,split_25_2020-05-31_09_52_46.wav,25,1354452,1402452
LHCM,split_26_2020-05-31_09_52_46.wav,26,1389760,1437760
LHCM,split_27_2020-05-31_09_52_46.wav,27,1499727,1547727
LHCM,split_28_2020-05-31_09_52_46.wav,28,1528169,1576169
LHCM,split_29_2020-05-31_09_52_46.wav,29,1622263,1670263
LHCM,split_30_2020-05-31_09_52_46.wav,30,1644667,1692667
LHCM,split_31_2020-05-31_09_52_46.wav,31,1685538,1733538
LHCM,split_32_2020-05-31_09_52_46.wav,32,1763880,1811880
LHCM,split_33_2020-05-31_09_52_46.wav,33,1821596,1869596
LHCM,split_34_2020-05-31_09_52_46.wav,34,1867750,1915750
LHCM,split_35_2020-05-31_09_52_46.wav,35,1912158,1960158
LHCM,split_36_2020-05-31_09_52_46.wav,36,2049402,2097402
LHCM,split_37_2020-05-31_09_52_46.wav,37,2094461,2142461
LHCM,split_38_2020-05-31_09_52_46.wav,38,2138504,2186504
RRYR,split_0_2020-05-30_10_11_55.wav,0,41629,89629
RRYR,split_1_2020-05-30_10_11_55.wav,1,56677,104677
RRYR,split_2_2020-05-30_10_11_55.wav,2,86938,134938
RRYR,split_3_2020-05-30_10_11_55.wav,3,161470,209470
RRYR,split_4_2020-05-30_10_11_55.wav,4,214187,262187
RRYR,split_5_2020-05-30_10_11_55.wav,5,248318,296318
RRYR,split_6_2020-05-30_10_11_55.wav,6,335578,383578
RRYR,split_7_2020-05-30_10_11_55.wav,7,386741,434741
RRYR,split_8_2020-05-30_10_11_55.wav,8,403718,451718
RRYR,split_9_2020-05-30_10_11_55.wav,9,461078,509078
RRYR,split_10_2020-05-30_10_11_55.wav,10,498222,546222
RRYR,split_11_2020-05-30_10_11_55.wav,11,521539,569539
RRYR,split_12_2020-05-30_10_11_55.wav,12,531462,579462
RRYR,split_13_2020-05-30_10_11_55.wav,13,556127,604127
RRYR,split_14_2020-05-30_10_11_55.wav,14,592202,640202
RRYR,split_15_2020-05-30_10_11_55.wav,15,627476,675476
RRYR,split_16_2020-05-30_10_11_55.wav,16,659652,707652
RRYR,split_17_2020-05-30_10_11_55.wav,17,673078,721078
RRYR,split_18_2020-05-30_10_11_55.wav,18,695153,743153
RRYR,split_19_2020-05-30_10_11_55.wav,19,765458,813458
RRYR,split_20_2020-05-30_10_11_55.wav,20,785459,833459
RRYR,split_21_2020-05-30_10_11_55.wav,21,824620,872620
RRYR,split_22_2020-05-30_10_11_55.wav,22,890327,938327
RRYR,split_23_2020-05-30_10_11_55.wav,23,911610,959610
RRYR,split_24_2020-05-30_10_11_55.wav,24,944540,992540
RRYR,split_25_2020-05-30_10_11_55.wav,25,975596,1023596
RRYR,split_26_2020-05-30_10_11_55.wav,26,1027856,1075856
RRYR,split_27_2020-05-30_10_11_55.wav,27,1041096,1089096
RRYR,split_28_2020-05-30_10_11_55.wav,28,1077901,1125901
RRYR,split_29_2020-05-30_10_11_55.wav,29,1122055,1170055
RRYR,split_30_2020-05-30_10_11_55.wav,30,1152380,1200380
RRYR,split_31_2020-05-30_10_11_55.wav,31,1173161,1221161
RRYR,split_32_2020-05-30_10_11_55.wav,32,1224700,1272700
RRYR,split_33_2020-05-30_10_11_55.wav,33,1249149,1297149
RRYR,split_34_2020-05-30_10_11_55.wav,34,1271508,1319508
RRYR,split_35_2020-05-30_10_11_55.wav,35,1325754,1373754
RRYR,split_36_2020-05-30_10_11_55.wav,36,1387186,1435186
RRYR,split_37_2020-05-30_10_11_55.wav,37,1430710,1478710
RRYR,split_38_2020-05-30_10_11_55.wav,38,1466837,1514837
RRYR,split_39_2020-05-30_10_11_55.wav,39,1499992,1547992
RRYR,split_40_2020-05-30_10_11_55.wav,40,1552035,1600035
RRYR,split_41_2020-05-30_10_11_55.wav,41,1604886,1652886
RRYR,split_42_2020-05-30_10_11_55.wav,42,1618488,1666488
RRYR,split_43_2020-05-30_10_11_55.wav,43,1644620,1692620
RRYR,split_44_2020-05-30_10_11_55.wav,44,1668984,1716984
RRYR,split_45_2020-05-30_10_11_55.wav,45,1705237,1753237
RRYR,split_46_2020-05-30_10_11_55.wav,46,1775776,1823776
RRYR,split_47_2020-05-30_10_11_55.wav,47,1822270,1870270
RRYR,split_48_2020-05-30_10_11_55.wav,48,1851398,1899398
RRYR,split_49_2020-05-30_10_11_55.wav,49,1881653,1929653
RRYR,split_50_2020-05-30_10_11_55.wav,50,1910006,1958006
RRYR,split_51_2020-05-30_10_11_55.wav,51,1919421,1967421
RRYR,split_52_2020-05-30_10_11_55.wav,52,1944434,1992434
RRYR,split_53_2020-05-30_10_11_55.wav,53,1980010,2028010
RRYR,split_54_2020-05-30_10_11_55.wav,54,2019309,2067309
RRYR,split_55_2020-05-30_10_11_55.wav,55,2067092,2115092
RRYR,split_56_2020-05-30_10_11_55.wav,56,2106159,2154159
RRYR,split_57_2020-05-30_10_11_55.wav,57,2156701,2204701
RRYR,split_58_2020-05-30_10_11_55.wav,58,2201091,2249091
RRYR,split_59_2020-05-30_10_11_55.wav,59,2221995,2269995
RRYR,split_60_2020-05-30_10_11_55.wav,60,2254841,2302841
RRYR,split_61_2020-05-30_10_11_55.wav,61,2278027,2326027
RRYR,split_62_2020-05-30_10_11_55.wav,62,2339223,2387223
RRYR,split_63_2020-05-30_10_11_55.wav,63,2355624,2403624
RRYR,split_64_2020-05-30_10_11_55.wav,64,2443606,2491606
RRYR,split_65_2020-05-30_10_11_55.wav,65,2464057,2512057
RRYR,split_66_2020-05-30_10_11_55.wav,66,2530044,2578044
RRYR,split_67_2020-05-30_10_11_55.wav,67,2552426,2600426
RRYR,split_68_2020-05-30_10_11_55.wav,68,2590033,2638033
RRYR,split_69_2020-05-30_10_11_55.wav,69,2615574,2663574
RRYR,split_70_2020-05-30_10_11_55.wav,70,2639356,2687356
RRYR,split_71_2020-05-30_10_11_55.wav,71,2697086,2745086
RRYR,split_72_2020-05-30_10_11_55.wav,72,2726899,2774899
RRYR,split_73_2020-05-30_10_11_55.wav,73,2764979,2812979
RRYR,split_74_2020-05-30_10_11_55.wav,74,2784082,2832082
RRYR,split_75_2020-05-30_10_11_55.wav,75,2806990,2854990
RRYR,split_76_2020-05-30_10_11_55.wav,76,2841422,2889422
RRYR,split_77_2020-05-30_10_11_55.wav,77,2892798,2940798
RRYR,split_78_2020-05-30_10_11_55.wav,78,2937015,2985015
RRYR,split_79_2020-05-30_10_11_55.wav,79,2977959,3025959
RRYR,split_80_2020-05-30_10_11_55.wav,80,3043871,3091871
RRYR,split_81_2020-05-30_10_11_55.wav,81,3076906,3124906
RRYR,split_82_2020-05-30_10_11_55.wav,82,3112890,3160890
RRYR,split_83_2020-05-30_10_11_55.wav,83,3146496,3194496
RRYR,split_84_2020-05-30_10_11_55.wav,84,3226690,3274690
RRYR,split_85_2020-05-30_10_11_55.wav,85,3255674,3303674
RRYR,split_86_2020-05-30_10_11_55.wav,86,3267364,3315364
RRYR,split_87_2020-05-30_10_11_55.wav,87,3334599,3382599
RRYR,split_88_2020-05-30_10_11_55.wav,88,3363475,3411475
RRYR,split_89_2020-05-30_10_11_55.wav,89,3421512,3469512
RRYR,split_90_2020-05-30_10_11_55.wav,90,3444040,3492040
RRYR,split_91_2020-05-30_10_11_55.wav,91,3460176,3508176
RRYR,split_92_2020-05-30_10_11_55.wav,92,3478806,3526806
RRYR,split_0_2020-05-30_10_14_19.wav,0,6776,54776
RRYR,split_1_2020-05-30_10_14_19.wav,1,62593,110593
RRYR,split_2_2020-05-30_10_14_19.wav,2,131912,179912
RRYR,split_3_2020-05-30_10_14_19.wav,3,153285,201285
RRYR,split_4_2020-05-30_10_14_19.wav,4,162264,210264
RRYR,split_5_2020-05-30_10_14_19.wav,5,200830,248830
RRYR,split_6_2020-05-30_10_14_19.wav,6,251300,299300
RRYR,split_7_2020-05-30_10_14_19.wav,7,277859,325859
RRYR,split_8_2020-05-30_10_14_19.wav,8,344624,392624
RRYR,split_9_2020-05-30_10_14_19.wav,9,364394,412394
RRYR,split_10_2020-05-30_10_14_19.wav,10,405837,453837
RRYR,split_11_2020-05-30_10_14_19.wav,11,443113,491113
RRYR,split_12_2020-05-30_10_14_19.wav,12,476499,524499
RRYR,split_13_2020-05-30_10_14_19.wav,13,535915,583915
RRYR,split_14_2020-05-30_10_14_19.wav,14,592983,640983
RRYR,split_15_2020-05-30_10_14_19.wav,15,619944,667944
RRYR,split_16_2020-05-30_10_14_19.wav,16,647710,695710
RRYR,split_17_2020-05-30_10_14_19.wav,17,677314,725314
RRYR,split_18_2020-05-30_10_14_19.wav,18,715875,763875
RRYR,split_19_2020-05-30_10_14_19.wav,19,769663,817663
RRYR,split_20_2020-05-30_10_14_19.wav,20,810566,858566
RRYR,split_21_2020-05-30_10_14_19.wav,21,859417,907417
RRYR,split_22_2020-05-30_10_14_19.wav,22,923354,971354
RRYR,split_23_2020-05-30_10_14_19.wav,23,937739,985739
RRYR,split_24_2020-05-30_10_14_19.wav,24,964178,1012178
RRYR,split_25_2020-05-30_10_14_19.wav,25,975001,1023001
RRYR,split_26_2020-05-30_10_14_19.wav,26,988288,1036288
RRYR,split_27_2020-05-30_10_14_19.wav,27,1049390,1097390
RRYR,split_28_2020-05-30_10_14_19.wav,28,1056292,1104292
RRYR,split_29_2020-05-30_10_14_19.wav,29,1131310,1179310
RRYR,split_30_2020-05-30_10_14_19.wav,30,1169168,1217168
RRYR,split_31_2020-05-30_10_14_19.wav,31,1178933,1226933
RRYR,split_32_2020-05-30_10_14_19.wav,32,1211363,1259363
RRYR,split_33_2020-05-30_10_14_19.wav,33,1239109,1287109
RRYR,split_34_2020-05-30_10_14_19.wav,34,1254541,1302541
RRYR,split_35_2020-05-30_10_14_19.wav,35,1274944,1322944
RRYR,split_36_2020-05-30_10_14_19.wav,36,1281711,1329711
RRYR,split_37_2020-05-30_10_14_19.wav,37,1345752,1393752
RRYR,split_38_2020-05-30_10_14_19.wav,38,1376541,1424541
RRYR,split_39_2020-05-30_10_14_19.wav,39,1474547,1522547
RRYR,split_40_2020-05-30_10_14_19.wav,40,1484919,1532919
RRYR,split_41_2020-05-30_10_14_19.wav,41,1559906,1607906
RRYR,split_42_2020-05-30_10_14_19.wav,42,1601351,1649351
RRYR,split_43_2020-05-30_10_14_19.wav,43,1618792,1666792
RRYR,split_44_2020-05-30_10_14_19.wav,44,1641872,1689872
RRYR,split_45_2020-05-30_10_14_19.wav,45,1658312,1706312
RRYR,split_46_2020-05-30_10_14_19.wav,46,1711260,1759260
RRYR,split_47_2020-05-30_10_14_19.wav,47,1758839,1806839
RRYR,split_48_2020-05-30_10_14_19.wav,48,1796528,1844528
RRYR,split_49_2020-05-30_10_14_19.wav,49,1814383,1862383
RRYR,split_50_2020-05-30_10_14_19.wav,50,1842309,1890309
RRYR,split_51_2020-05-30_10_14_19.wav,51,1861447,1909447
RRYR,split_52_2020-05-30_10_14_19.wav,52,1889167,1937167
RRYR,split_53_2020-05-30_10_14_19.wav,53,1909880,1957880
RRYR,split_54_2020-05-30_10_14_19.wav,54,1961505,2009505
RRYR,split_55_2020-05-30_10_14_19.wav,55,2004664,2052664
RRYR,split_56_2020-05-30_10_14_19.wav,56,2026499,2074499
RRYR,split_57_2020-05-30_10_14_19.wav,57,2055061,2103061
RRYR,split_58_2020-05-30_10_14_19.wav,58,2066102,2114102
RRYR,split_59_2020-05-30_10_14_19.wav,59,2085983,2133983
RRYR,split_60_2020-05-30_10_14_19.wav,60,2114820,2162820
RRYR,split_61_2020-05-30_10_14_19.wav,61,2149694,2197694
RRYR,split_62_2020-05-30_10_14_19.wav,62,2228947,2276947
RRYR,split_63_2020-05-30_10_14_19.wav,63,2252743,2300743
RRYR,split_64_2020-05-30_10_14_19.wav,64,2263504,2311504
RRYR,split_65_2020-05-30_10_14_19.wav,65,2313025,2361025
RRYR,split_66_2020-05-30_10_14_19.wav,66,2327665,2375665
RRYR,split_67_2020-05-30_10_14_19.wav,67,2350714,2398714
RRYR,split_68_2020-05-30_10_14_19.wav,68,2369628,2417628
RRYR,split_69_2020-05-30_10_14_19.wav,69,2405217,2453217
RRYR,split_70_2020-05-30_10_14_19.wav,70,2423513,2471513
RRYR,split_71_2020-05-30_10_14_19.wav,71,2446020,2494020
RRYR,split_72_2020-05-30_10_14_19.wav,72,2502851,2550851
RRYR,split_73_2020-05-30_10_14_19.wav,73,2532568,2580568
RRYR,split_74_2020-05-30_10_14_19.wav,74,2593086,2641086
RRYR,split_75_2020-05-30_10_14_19.wav,75,2627332,2675332
RRYR,split_76_2020-05-30_10_14_19.wav,76,2635012,2683012
RRYR,split_77_2020-05-30_10_14_19.wav,77,2658251,2706251
RRYR,split_78_2020-05-30_10_14_19.wav,78,2692150,2740150
RRYR,split_0_2020-05-30_10_15_09.wav,0,9564,57564
RRYR,split_1_2020-05-30_10_15_09.wav,1,47640,95640
RRYR,split_2_2020-05-30_10_15_09.wav,2,100236,148236
RRYR,split_3_2020-05-30_10_15_09.wav,3,147644,195644
RRYR,split_4_2020-05-30_10_15_09.wav,4,188736,236736
RRYR,split_5_2020-05-30_10_15_09.wav,5,204252,252252
RRYR,split_6_2020-05-30_10_15_09.wav,6,249690,297690
RRYR,split_7_2020-05-30_10_15_09.wav,7,293353,341353
RRYR,split_8_2020-05-30_10_15_09.wav,8,323529,371529
RRYR,split_9_2020-05-30_10_15_09.wav,9,384196,432196
RRYR,split_10_2020-05-30_10_15_09.wav,10,399323,447323
RRYR,split_11_2020-05-30_10_15_09.wav,11,425789,473789
RRYR,split_12_2020-05-30_10_15_09.wav,12,437591,485591
RRYR,split_13_2020-05-30_10_15_09.wav,13,451938,499938
RRYR,split_14_2020-05-30_10_15_09.wav,14,523963,571963
RRYR,split_15_2020-05-30_10_15_09.wav,15,553991,601991
RRYR,split_16_2020-05-30_10_15_09.wav,16,595465,643465
RRYR,split_17_2020-05-30_10_15_09.wav,17,617938,665938
RRYR,split_18_2020-05-30_10_15_09.wav,18,652458,700458
RRYR,split_19_2020-05-30_10_15_09.wav,19,681367,729367
RRYR,split_20_2020-05-30_10_15_09.wav,20,722509,770509
RRYR,split_21_2020-05-30_10_15_09.wav,21,755136,803136
RRYR,split_22_2020-05-30_10_15_09.wav,22,792280,840280
RRYR,split_23_2020-05-30_10_15_09.wav,23,819482,867482
RRYR,split_24_2020-05-30_10_15_09.wav,24,838834,886834
RRYR,split_25_2020-05-30_10_15_09.wav,25,899195,947195
RRYR,split_26_2020-05-30_10_15_09.wav,26,941756,989756
RRYR,split_27_2020-05-30_10_15_09.wav,27,1058813,1106813
RRYR,split_28_2020-05-30_10_15_09.wav,28,1101339,1149339
RRYR,split_29_2020-05-30_10_15_09.wav,29,1131451,1179451
RRYR,split_30_2020-05-30_10_15_09.wav,30,1181188,1229188
RRYR,split_31_2020-05-30_10_15_09.wav,31,1216997,1264997
RRYR,split_32_2020-05-30_10_15_09.wav,32,1253952,1301952
RRYR,split_33_2020-05-30_10_15_09.wav,33,1280398,1328398
RRYR,split_34_2020-05-30_10_15_09.wav,34,1315446,1363446
RRYR,split_35_2020-05-30_10_15_09.wav,35,1354436,1402436
RRYR,split_36_2020-05-30_10_15_09.wav,36,1392291,1440291
RRYR,split_37_2020-05-30_10_15_09.wav,37,1462321,1510321
RRYR,split_38_2020-05-30_10_15_09.wav,38,1485230,1533230
RRYR,split_39_2020-05-30_10_15_09.wav,39,1529656,1577656
RRYR,split_40_2020-05-30_10_15_09.wav,40,1569428,1617428
RRYR,split_41_2020-05-30_10_15_09.wav,41,1597005,1645005
RRYR,split_42_2020-05-30_10_15_09.wav,42,1628179,1676179
RRYR,split_43_2020-05-30_10_15_09.wav,43,1677372,1725372
RRYR,split_44_2020-05-30_10_15_09.wav,44,1709254,1757254
RRYR,split_45_2020-05-30_10_15_09.wav,45,1723288,1771288
RRYR,split_46_2020-05-30_10_15_09.wav,46,1763425,1811425
RRYR,split_47_2020-05-30_10_15_09.wav,47,1858222,1906222
RRYR,split_48_2020-05-30_10_15_09.wav,48,1897213,1945213
RRYR,split_49_2020-05-30_10_15_09.wav,49,1916218,1964218
RRYR,split_50_2020-05-30_10_15_09.wav,50,1963907,2011907
RRYR,split_51_2020-05-30_10_15_09.wav,51,2013557,2061557
RRYR,split_52_2020-05-30_10_15_09.wav,52,2025291,2073291
RRYR,split_53_2020-05-30_10_15_09.wav,53,2080018,2128018
RRYR,split_54_2020-05-30_10_15_09.wav,54,2114703,2162703
RRYR,split_55_2020-05-30_10_15_09.wav,55,2155333,2203333
RRYR,split_56_2020-05-30_10_15_09.wav,56,2175529,2223529
RRYR,split_57_2020-05-30_10_15_09.wav,57,2203513,2251513
RRYR,split_58_2020-05-30_10_15_09.wav,58,2266496,2314496
RRYR,split_59_2020-05-30_10_15_09.wav,59,2315647,2363647
RRYR,split_60_2020-05-30_10_15_09.wav,60,2331491,2379491
RRYR,split_61_2020-05-30_10_15_09.wav,61,2424631,2472631
RRYR,split_62_2020-05-30_10_15_09.wav,62,2477361,2525361
RRYR,split_63_2020-05-30_10_15_09.wav,63,2497821,2545821
RRYR,split_64_2020-05-30_10_15_09.wav,64,2531873,2579873
RRYR,split_65_2020-05-30_10_15_09.wav,65,2543346,2591346
RRYR,split_66_2020-05-30_10_15_09.wav,66,2600230,2648230
RRYR,split_67_2020-05-30_10_15_09.wav,67,2626984,2674984
RRYR,split_68_2020-05-30_10_15_09.wav,68,2663646,2711646
RRYR,split_69_2020-05-30_10_15_09.wav,69,2699553,2747553
RRYR,split_70_2020-05-30_10_15_09.wav,70,2730409,2778409
RRYR,split_71_2020-05-30_10_15_09.wav,71,2766566,2814566
RRYR,split_72_2020-05-30_10_15_09.wav,72,2797555,2845555
RRYR,split_73_2020-05-30_10_15_09.wav,73,2845177,2893177
RRYR,split_74_2020-05-30_10_15_09.wav,74,2855769,2903769
RRYR,split_75_2020-05-30_10_15_09.wav,75,2888005,2936005
RRYR,split_76_2020-05-30_10_15_09.wav,76,2903482,2951482
RRYR,split_77_2020-05-30_10_15_09.wav,77,2913823,2961823
RRYR,split_78_2020-05-30_10_15_09.wav,78,2933610,2981610
RRYR,split_79_2020-05-30_10_15_09.wav,79,2955183,3003183
RRYR,split_80_2020-05-30_10_15_09.wav,80,2984198,3032198
RRYR,split_81_2020-05-30_10_15_09.wav,81,3026258,3074258
RRYR,split_82_2020-05-30_10_15_09.wav,82,3074623,3122623
RRYR,split_83_2020-05-30_10_15_09.wav,83,3090711,3138711
RRYR,split_84_2020-05-30_10_15_09.wav,84,3127411,3175411
RRYR,split_85_2020-05-30_10_15_09.wav,85,3153387,3201387
RRYR,split_86_2020-05-30_10_15_09.wav,86,3167480,3215480
RRYR,split_87_2020-05-30_10_15_09.wav,87,3220302,3268302
RRYR,split_88_2020-05-30_10_15_09.wav,88,3235850,3283850
RRYR,split_0_2020-05-30_10_15_41.wav,0,26774,74774
RRYR,split_1_2020-05-30_10_15_41.wav,1,55351,103351
RRYR,split_2_2020-05-30_10_15_41.wav,2,86510,134510
RRYR,split_3_2020-05-30_10_15_41.wav,3,188796,236796
RRYR,split_4_2020-05-30_10_15_41.wav,4,205208,253208
RRYR,split_5_2020-05-30_10_15_41.wav,5,255799,303799
RRYR,split_6_2020-05-30_10_15_41.wav,6,288778,336778
RRYR,split_7_2020-05-30_10_15_41.wav,7,349163,397163
RRYR,split_8_2020-05-30_10_15_41.wav,8,389723,437723
RRYR,split_9_2020-05-30_10_15_41.wav,9,438654,486654
RRYR,split_10_2020-05-30_10_15_41.wav,10,466496,514496
RRYR,split_11_2020-05-30_10_15_41.wav,11,543135,591135
RRYR,split_12_2020-05-30_10_15_41.wav,12,559831,607831
RRYR,split_13_2020-05-30_10_15_41.wav,13,676719,724719
RRYR,split_14_2020-05-30_10_15_41.wav,14,735374,783374
RRYR,split_15_2020-05-30_10_15_41.wav,15,750939,798939
RRYR,split_16_2020-05-30_10_15_41.wav,16,793304,841304
RRYR,split_17_2020-05-30_10_15_41.wav,17,804074,852074
RRYR,split_18_2020-05-30_10_15_41.wav,18,864112,912112
RRYR,split_19_2020-05-30_10_15_41.wav,19,922256,970256
RRYR,split_20_2020-05-30_10_15_41.wav,20,934353,982353
RRYR,split_21_2020-05-30_10_15_41.wav,21,988171,1036171
RRYR,split_22_2020-05-30_10_15_41.wav,22,1051329,1099329
RRYR,split_23_2020-05-30_10_15_41.wav,23,1083866,1131866
